tweet_id,name,jpg_url,breed_prediction,prediction_confidence,rating/10,dog_stage
838921590096166913,Arlo,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,border_terrier,0.664538,13.0,
838561493054533637,Walter,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,kelpie,0.216562,13.0,
838476387338051585,Stanley,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,great_pyrenees,0.997692,13.0,
838083903487373313,Daisy,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,chow,0.800975,13.0,
837820167694528512,None,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,golden_retriever,0.887625,12.0,pupper
837471256429613056,Vincent,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,norwegian_elkhound,0.976255,12.0,
837366284874571778,Lucy,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,american_staffordshire_terrier,0.660085,13.0,
837110210464448512,Clark,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,siberian_husky,0.767696,13.0,pupper
836260088725786625,Lucy,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,borzoi,0.564688,13.0,
836001077879255040,None,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,samoyed,0.963558,13.0,
835574547218894849,Eli,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,staffordshire_bullterrier,0.6106550000000001,11.0,
835297930240217089,Ash,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,rottweiler,0.341276,12.0,
835172783151792128,None,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,border_collie,0.663138,12.0,
834786237630337024,Tobi,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,border_terrier,0.156276,13.0,
834458053273591808,Chester,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,rhodesian_ridgeback,0.468619,12.0,
834209720923721728,Wilson,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,golden_retriever,0.754799,12.0,
833863086058651648,Bentley,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,kuvasz,0.494969,12.0,
833826103416520705,Charlie,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,chihuahua,0.438054,13.0,
833722901757046785,Bronte,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,west_highland_white_terrier,0.918144,13.0,
833479644947025920,Poppy,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden_retriever,0.727039,13.0,
833124694597443584,Gidget,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,cardigan,0.7105229999999999,12.0,pupper
832998151111966721,Rhino,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,0.539036,13.0,doggo
832757312314028032,Willow,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,cardigan,0.160888,13.0,
832636094638288896,Orion,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,eskimo_dog,0.5250319999999999,12.0,
832397543355072512,Eevee,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,pekinese,0.988916,12.0,
832369877331693569,Charlie,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,kelpie,0.50469,11.0,
832273440279240704,Smiley,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,pembroke,0.134081,14.0,doggo
832032802820481025,Miguel,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,whippet,0.601712,12.0,doggo
831939777352105988,Emanuel,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,pomeranian,0.153862,12.0,doggo
831911600680497154,Kuyu,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,bloodhound,0.777562,14.0,
831670449226514432,Daisy,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,pembroke,0.6248020000000001,13.0,
831650051525054464,None,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,eskimo_dog,0.530416,13.0,
831552930092285952,Dutch,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,chihuahua,0.257415,13.0,
831322785565769729,Pete,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,old_english_sheepdog,0.999715,12.0,doggo
831315979191906304,None,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,briard,0.982755,13.0,pupper
831309418084069378,Scooter,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,doberman,0.369389,12.0,
831262627380748289,Tucker,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,cocker_spaniel,0.26332300000000003,12.0,
830956169170665475,Reggie,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,kuvasz,0.451516,12.0,
830583320585068544,Lilly,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,labrador_retriever,0.908703,13.0,
830097400375152640,Samson,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,toy_poodle,0.442713,13.0,
829861396166877184,Mia,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,border_terrier,0.394486,12.0,
829501995190984704,Leo,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,french_bulldog,0.950851,12.0,
